title,year,km,currency,price,location,link,ratio
Chevrolet Sonic 1.6 4p Lt L/15,2015,95000,U$S,7090,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914109075-chevrolet-sonic-16-4p-lt-l15-2015-_JM#position=40&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,2.991611610125455
Chevrolet Sonic 1.6 Ltz Mt,2013,74000,U$S,6129,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-876244332-chevrolet-sonic-_JM#position=41&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,4.438359063909725
Chevrolet Sonic 1.6 Lt Mx 5 P,2016,93000,U$S,7670,Villa Carlos Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-914662363-chevrolet-sonic-lt-16n-93000km-2016-rojo-_JM#position=42&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,2.8262606720780585
Chevrolet Sonic 1.6 Lt Mx 5 P,2016,87000,U$S,7419,Ezeiza - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916406492-chevrolet-sonic-lt-_JM#position=43&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,3.123387760224215
Chevrolet Sonic 1.6 Lt Mx 4 P,2016,67000,U$S,7677,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921689628-chevrolet-sonic-16-lt-mx-4-p-nuevo-_JM#position=44&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,3.9194414795891586
Chevrolet Sonic 1.6 Lt,2012,116000,U$S,5806,Chivilcoy - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-911126447-chevrolet-sonic-lt-16-5p-2012-full-con-llantas-lev-vidrio-_JM#position=45&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,2.9873971040659484
Chevrolet Sonic 1.6 Lt,2016,56000,U$S,7935,Junín - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-912444382-chevrolet-sonic-lt-con-solo-56000km-reales-dinoautomovile-_JM#position=46&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,4.536862003780718
Chevrolet Sonic 1.6 Ltz Mt Mx,2016,96500,U$S,7935,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-916592578-chevrolet-sonic-16-ltz-mt-mx-_JM#position=47&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,2.632790385613681
Chevrolet Sonic 1.6 Ltz 4 P,2016,59000,U$S,8709,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921647112-chevrolet-sonic-16-ltz-_JM#position=48&search_layout=grid&type=item&tracking_id=91c59cb0-253c-4a82-aa9a-23e2e1a184d7,3.9234690005079487
Chevrolet Sonic 1.6 Lt,2013,82000,U$S,6129,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-918211122-chevrolet-sonic-16-lt-2013-_JM#position=1&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.005348423528288
Chevrolet Sonic 1.6 Ltz 5 P,2013,65000,U$S,7096,San Pedro - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-916934772-chevrolet-sonic-ltz-5p-_JM#position=3&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.364322261729251
Chevrolet Sonic 1.6 Lt,2012,83000,U$S,6967,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918159843-chevrolet-sonic-16-lt-mod-2015-impecable-83-mil-km-_JM#position=4&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.47939771141405
Chevrolet Sonic Vti 115,2012,60900,U$S,6322,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-860613148-chevrolet-sonic-2012-y-fac-romano-car-_JM#position=5&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.225841004566637
Chevrolet Sonic 1.6 Ltz,2012,75000,U$S,5741,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-917733754-chevrolet-sonic-ltz-16-cuero-el-mas-full-impecable-particul-_JM#position=6&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.672821227428439
Chevrolet Sonic 1.6 Lt,2013,121900,U$S,5800,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-913952505-chevrolet-sonic-_JM#position=7&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.847161324997878
Chevrolet Sonic 1.6 Ltz 4 P,2013,103000,U$S,6322,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918415019-chevrolet-sonic-2013-16-ltz-4-p-_JM#position=8&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.091377621067439
Chevrolet Sonic 1.6 Ltz Mt,2014,120000,U$S,6322,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-911147356-chevrolet-sonic-16-ltz-mt-2014-_JM#position=9&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.654750606348202
Chevrolet Sonic 1.6 Lt,2012,107000,U$S,5290,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918079542-chevrolet-sonic-16-lt-full-full-recibo-menor-financio-_JM#position=10&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.554581912619472
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2016,67000,U$S,7870,San Rafael - Mendoza,https://auto.mercadolibre.com.ar/MLA-912603977-sonic-16-5p-ltz-at-_JM#position=12&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.8233230290731854
Chevrolet Sonic 1.6 Lt,2015,81500,U$S,6258,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921046449-chevrolet-sonic-16-lt-2015-_JM#position=13&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.9507712336797858
Chevrolet Sonic 1.6 Ltz Mt Mx,2016,37000,U$S,8064,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-786227760-chevrolet-sonic-16-ltz-mt-mx-_JM#position=14&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,6.756756756756757
Chevrolet Sonic 1.6 Ltz Mt Mx,2014,112000,U$S,6322,José C. Paz - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-913821888-chevrolet-sonic-16-ltz-mt-mx-2014-_JM#position=15&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.844375649658788
Chevrolet Sonic 1.6 Ltz 5 P Automática,2012,30000,U$S,7096,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918494880-chevrolet-sonic-2012-16-ltz-5-p-automatica-_JM#position=16&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,9.451334084930478
Chevrolet Sonic 1.6 Lt,2016,45000,U$S,7096,San Fernando - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-916467356-chevrolet-sonic-16-lt-2016-_JM#position=17&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,6.313416009019165
Chevrolet Sonic 1.6 Lt,2014,108000,U$S,5483,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916019349-chevrolet-sonic-16-lt-2014-_JM#position=18&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.401084834606629
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,83700,U$S,5419,Esteban Echeverría - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920367392-chevrolet-sonic-2012-16-ltz-5-p-manual-_JM#position=19&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.435916549209681
Chevrolet Sonic 1.6 Ltz Mt,2013,92500,U$S,5483,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914012243-chevrolet-sonic-16-ltz-mt-2013-_JM#position=20&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.969024651132986
Chevrolet Sonic 1.6 Ltz At,2014,49000,U$S,6322,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916721234-chevrolet-sonic-16-ltz-at-2014-_JM#position=21&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,6.501430056362945
Chevrolet Sonic 1.6 Lt,2015,75000,U$S,6419,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918694285-chevrolet-sonic-16-lt-2015-_JM#position=22&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.185490990289245
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,63000,U$S,5741,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920278284-chevrolet-sonic-2012-16-ltz-_JM#position=23&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.562882413605284
Chevrolet Sonic 1.6 Ltz Mt Mx,2015,52000,U$S,6967,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919615729-chevrolet-sonic-16-ltz-mt-mx-2015-_JM#position=24&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.561934835653796
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2014,76000,U$S,6451,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921145359-chevrolet-sonic-16-ltz-at-mx-5-p-2014-_JM#position=26&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.1078902495737095
Chevrolet Sonic 1.6 Lt,2015,110000,U$S,7096,Posadas - Misiones,https://auto.mercadolibre.com.ar/MLA-921231213-chevrolet-sonic-lt-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.581479963103413
Chevrolet Sonic 1.6 Ltz Mt Mx,2014,51000,U$S,7741,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-914514300-chevrolet-sonic-16-ltz-mt-mx-2014-_JM#position=28&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.101433416668566
Chevrolet Sonic 1.6 Ltz At,2013,100000,U$S,5483,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-915136429-chevrolet-sonic-16-ltz-at-2013-_JM#position=29&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.671347802298012
Chevrolet Sonic 1.6 Lt Mx 5 P,2016,21800,U$S,8064,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-914337639-chevrolet-sonic-16-lt-mx-5-p-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,11.46788990825688
Chevrolet Sonic 1.6 Lt,2013,113000,U$S,5096,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-920480345-chevrolet-sonic-16-lt-2013-_JM#position=31&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.495714146788736
Chevrolet Sonic 1.6 Ltz At,2013,75000,U$S,6419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921112263-chevrolet-sonic-16-ltz-at-2013-_JM#position=32&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.1813366568001245
Chevrolet Sonic 1.6 Lt,2014,57000,U$S,5935,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918849459-chevrolet-sonic-16-lt-2014-_JM#position=33&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.953383880932322
Chevrolet Sonic 1.6 Ltz Mt,2013,93000,U$S,6129,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-921589969-chevrolet-sonic-16-ltz-mt-2013-_JM#position=34&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.531597534723867
Chevrolet Sonic 1.6 Ltz Mt Mx 5p,2015,65500,U$S,7096,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-917406931-chevrolet-sonic-16-ltz-mt-mx-5p-_JM#position=35&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.335309861700388
Chevrolet Sonic 1.6 Ltz 5 P,2013,55000,U$S,6258,Ituzaingó - Corrientes,https://auto.mercadolibre.com.ar/MLA-921438098-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=36&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.848513902205178
Chevrolet Sonic 1.6 Ltz 4 P,2013,110000,U$S,5806,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-913952965-chevrolet-sonic-_JM#position=37&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.151911815363417
Chevrolet Sonic 1.6 Ltz At Mx 4 P,2014,120000,U$S,6129,Villa Carlos Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-921025460-chevrolet-sonic-ltz-2014-con-gnc-_JM#position=38&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.7383477456898895
Chevrolet Sonic 1.6 Ltz Mt,2014,102000,U$S,6387,José C. Paz - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-922018907-chevrolet-sonic-16-ltz-mt-_JM#position=39&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.0914510786309197
Chevrolet Sonic 1.6 Ltz At Mx 4 P,2015,79000,U$S,6000,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-914898567-chevrolet-sonic-16-ltz-at-mx-4-p-2015-_JM#position=40&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.251054852320674
Chevrolet Sonic 1.6 Ltz At,2013,120000,U$S,5806,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-915816720-chevrolet-sonic-16-ltz-at-2013-_JM#position=41&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.8892524974164657
Chevrolet Sonic 1.6 Ltz Mt,2013,78000,U$S,6451,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918003825-chevrolet-sonic-16-ltz-mt-2013-_JM#position=42&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,4.000572362066704
Chevrolet Sonic 1.6 Ltz Mx,2017,35000,U$S,9000,Viedma - Río Negro,https://auto.mercadolibre.com.ar/MLA-913995567-chevrolet-sonic-16-ltz-mx-2017-_JM#position=43&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,6.4031746031746035
Chevrolet Sonic 1.6 Lt Mx 4 P,2015,120000,U$S,6000,Junín - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-918159410-chevrolet-sonic-_JM#position=44&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,2.798611111111111
Chevrolet Sonic 1.6 Ltz 4 P,2013,105000,U$S,5806,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-921919539-chevrolet-sonic-2013-16-ltz-4-p-_JM#position=45&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.3020028541902464
Chevrolet Sonic 1.6 Ltz Mt Mx,2015,51000,U$S,7677,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-922031656-chevrolet-sonic-16-ltz-mt-mx-2015-_JM#position=46&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.146516076796747
Chevrolet Sonic 1.6 Ltz 5 P,2013,97000,U$S,5548,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921657949-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=47&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,3.740551066976862
Chevrolet Sonic 1.6 Lt Mx 4 P,2016,44000,U$S,7741,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918042867-chevrolet-sonic-16-lt-mx-4-p-2016-gnc-5ta-generecin-_JM#position=48&search_layout=grid&type=item&tracking_id=02347818-9a4f-4f33-9cc9-75d68148adc9,5.918897018238188
Chevrolet Sonic 1.6 Ltz 5 P,2013,109000,U$S,5612,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914742736-chevrolet-sonic-_JM#position=1&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.29078579976067
Chevrolet Sonic 1.6 Ltz Mt Mx,2016,55000,U$S,8709,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919179481-vendo-chevrolet-sonic-ltz-4p-mtx-2016-_JM#position=2&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.208812200544891
Chevrolet Sonic 1.6 Lt,2013,118000,U$S,5670,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-922033252-chevrolet-sonic-16-lt-2013-_JM#position=3&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.0086987714106357
Chevrolet Sonic 1.6 Ltz Mt Mx,2014,90000,U$S,6322,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921525458-chevrolet-sonic-16-ltz-mt-mx-2014-_JM#position=4&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.539667475130936
Chevrolet Sonic 1.6 Ltz At 5 P,2015,60500,U$S,7645,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921144085-chevrolet-sonic-16-ltz-at-5p-_JM#position=5&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.356544816738645
Chevrolet Sonic 1.6 Lt,2014,55000,U$S,6322,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916069342-chevrolet-sonic-lt-_JM#position=6&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.79218314112335
Chevrolet Sonic 1.6 Lt,2013,115000,U$S,4967,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921757172-chevrolet-sonic-16-lt-2013-_JM#position=7&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.524128815399025
Chevrolet Sonic 1.6 Lt,2015,92000,U$S,7419,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920530628-chevrolet-sonic-16-lt-2015-_JM#position=8&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.9521733270041084
Chevrolet Sonic 1.6 Lt,2013,145000,U$S,5806,San Luis - San Luis,https://auto.mercadolibre.com.ar/MLA-918883974-chevrolet-sonic-16-lt-2013-_JM#position=9&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.3911055151032823
Chevrolet Sonic 1.6 Lt,2013,112000,U$S,5161,Necochea - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-915510893-chevrolet-sonic-16-lt-2013-_JM#position=10&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.4825061588285773
Chevrolet Sonic 1.6 Ltz 4 P,2013,102000,U$S,5935,Oberá - Misiones,https://auto.mercadolibre.com.ar/MLA-917329451-chevrolet-sonic-2013-16-ltz-4-p-_JM#position=11&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.325239109965806
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2017,90000,U$S,7096,Federación - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-916803647-chevrolet-sonic-16-ltz-at-mx-5-p-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.1582738318927723
Chevrolet Sonic 1.6 Lt Mx 5 P,2014,110000,U$S,6129,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920835017-chevrolet-sonic-16-lt-2014-_JM#position=13&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.9872884498435157
Chevrolet Sonic 1.6 Lt,2013,100000,U$S,5483,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920633057-chevrolet-sonic-_JM#position=14&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.671347802298012
Chevrolet Sonic 1.6 Lt M/t Korea,2014,120000,U$S,5096,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-921907227-chevrolet-sonic-16-lt-mt-korea-2014-_JM#position=15&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.293432757718472
Chevrolet Sonic 1.6 Ltz 5 P,2013,135000,U$S,5161,Caseros - Santa Fe,https://auto.mercadolibre.com.ar/MLA-919439407-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=16&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.8891902947318564
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2015,100000,U$S,6451,San Fernando - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-915820249-chevrolet-sonic-16-ltz-at-mx-5-p-2015-_JM#position=17&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.123546736940009
Chevrolet Sonic 1.6 Lt Mx 4 P,2015,44400,U$S,6451,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920948648-chevrolet-sonic-4-puertas-sedan-_JM#position=18&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,7.0350151732883095
Chevrolet Sonic 1.6 Lt,2013,143000,U$S,5161,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-917331464-chevrolet-sonic-16-lt-2013-_JM#position=19&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.727557271250354
Chevrolet Sonic 1.6 Lt Mx 4 P,2014,110500,U$S,6451,Zárate - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-919790348-chevrolet-sonic-16-lt-mx-4-p-2014-_JM#position=20&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.825336280249791
Chevrolet Sonic 1.6 Lt,2013,70000,U$S,5483,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920579689-chevrolet-sonic-16-lt-2013-_JM#position=21&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.244782574711445
Chevrolet Sonic 1.6 Lt Mx 4 P,2015,45000,U$S,5935,Corrientes - Corrientes,https://auto.mercadolibre.com.ar/MLA-919758666-chevrolet-sonic-2015-lt-45000-km-_JM#position=22&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,7.54469718243939
Chevrolet Sonic 1.6 Ltz Effect Mt Mx,2015,65000,U$S,7096,Caseros - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913834627-chevrolet-sonic-16-ltz-effect-mt-mx-2015-_JM#position=23&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.368658399098083
Chevrolet Sonic 1.6 Lt,2016,50000,U$S,6387,Castelar - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921039069-chevrolet-sonic-lt-4ptas-16-_JM#position=24&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,6.312822921559417
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,116500,U$S,5483,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-913959705-chevrolet-sonic-_JM#position=25&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.149805994181
Chevrolet Sonic 1.6 Lt,2012,105000,U$S,5161,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919238875-chevrolet-sonic-16-lt-2012-_JM#position=26&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.7128278941880954
Chevrolet Sonic 1.6 Lt,2013,97000,U$S,5483,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-913529059-chevrolet-sonic-16-lt-2013-_JM#position=27&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.784894641544342
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,94000,U$S,5161,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914800260-chevrolet-sonic-16-ltz-5p-_JM#position=28&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.147307754146277
Chevrolet Sonic 1.6 Ltz Mt,2013,153000,U$S,5161,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914204782-chevrolet-sonic-16-ltz-mt-2013-_JM#position=29&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.5492855541751673
Chevrolet Sonic 1.6 Lt,2016,59000,U$S,5870,San Fernando del Valle de Catamarca - Catamarca,https://auto.mercadolibre.com.ar/MLA-915605873-chevrolet-sonic-_JM#position=30&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.821037738573038
Chevrolet Sonic 1.6 Lt,2014,116000,U$S,6000,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920591178-chevrolet-sonic-lt-_JM#position=31&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.8936781609195403
Chevrolet Sonic 1.6 Lt,2016,60000,U$S,7741,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913395348-chevrolet-sonic-16-lt-2016-_JM#position=32&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.3405244800413385
